poi_id,name,build_year,build_decade,build_year_clean,demolished_year,address,latitude,longitude,external_url,image_url,heritage_status,current_use,poi_type,poi_type_simple,source,details,style,neighbourhood
3628,William Carrick House,1910,1910.0,1910.0,,"15 Chestnut Park Rosedale Toronto, ON",43.678779999999996,-79.38851,http://www.acotoronto.ca/show_building.php?BuildingID=8134,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/15ChestnutPark.jpg,South Rosedale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,"First Occupant: Carrick, William H.",Renaissance revival,Rosedale-Moore Park (98)
3629,F. & G. Perkins Co. Block,1860,1860.0,1860.0,,"41 Front Street East St. Lawrence Toronto, ON",43.655879999999996,-79.35611999999999,http://www.acotoronto.ca/show_building.php?BuildingID=2824,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/FGPerkinsBlock1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Mid-rise,Building,http://www.acotoronto.ca/,"This building was altered in 1874-75. This propertyâs contribution lies in its historic relation to the rail lines;
its role in the economic intensification of the District in the late 19th
century; its association with architect Frank Darling; its prominent
location facing Berczy Park; and its relation to the adjacent 19th
century commercial warehouses and the Gooderham Flatiron
Building. The structure also contributes to the physical character of
the District through the integrity of its Romanesque Revival
architectural detailing as well as its tripartite design; materiality
(polychrome brickwork, stone and cast iron); 3 â 5 storey height;
glazed storefronts with recessed entrances; and expressed cornice -
attributes which characterize the commercial warehouse typology
within the District.",Renaissance revival,Moss Park (73)
3630,67 Front Street East,1877,1870.0,1877.0,,"67 Front Street East St. Lawrence Toronto, ON",43.6560854,-79.3564434,http://www.acotoronto.ca/show_building.php?BuildingID=2827,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/67Front1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building was restored in 1987, and won a Toronto Historical Board awThis propertyâs contribution lies in its historic relation to the rail lines;
its historic role in the economic intensification of the District in the
late 19th century and its relation to similarly massed 19th century
buildings along Church Street and Front Street East. The structure also
contributes to the physical character of the District through its
materiality (red brickwork with stone detailing), its expressed cornice
and its glazed storefront, attributes which characterize the
commercial warehouse typology within the District.ard.",Renaissance revival,Moss Park (73)
3631,Alexander Smith Block,1859,1850.0,1859.0,,"77 Front Street East St. Lawrence Toronto, ON",43.6561745,-79.35653029999999,http://www.acotoronto.ca/show_building.php?BuildingID=2828,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/AlexanderSmithBlock1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Mid-rise,Building,http://www.acotoronto.ca/,"This propertyâs contribution lies in the structureâs age (1861); its
historic relation to the rail lines; its historic role in the economic
intensification of the District in the late 19th century; and its relation
to adjacent 19th century commercial warehouses and the South St.
Lawrence Market. The structure also contributes to the physical
character of the District through its materiality (brickwork with stone
detailing) its Italianate architecture and its glazed storefront,
attributes which characterize the commercial warehouse typology
within the District.",Renaissance revival,Moss Park (73)
3632,Thomas Helliwell Block,1858,1850.0,1858.0,,"81 Front Street East St. Lawrence Toronto, ON",43.656210200000004,-79.3565651,http://www.acotoronto.ca/show_building.php?BuildingID=2829,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ThomasHelliwellBlock.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This propertyâs contribution lies in the structureâs age (1858); its
historic relation to the rail lines; its historic role in the economic
intensification of the District in the late 19th century; and its relation
to adjacent 19th century commercial warehouses and the South St.
Lawrence Market. The structure also contributes to the physical
character of the District through its materiality (brickwork with stone
detailing), its mansard roof, its Italianate architecture and its glazed
storefront, attributes which characterize the commercial warehouse
typology within the District.",Renaissance revival,Moss Park (73)
3633,85 Front Street East,1858,1850.0,1858.0,,"85 Front Street East St. Lawrence Toronto, ON",43.6562458,-79.3565999,http://www.acotoronto.ca/show_building.php?BuildingID=2830,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/85Front.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Mid-rise,Building,http://www.acotoronto.ca/,"This building was altered in 1871, when a mansard roof was added. This propertyâs contribution lies in the structureâs age (1858); its
historic relation to the rail lines; its historic role in the economic
intensification of the District in the late 19th century; and its relation
to adjacent 19th century commercial warehouses and the South St.
Lawrence Market. The structure also contributes to the physical
character of the District through its materiality (polychrome
brickwork with limestone detailing), its mansard roof, its tripartite
design and its glazed storefront, attributes which characterize the
commercial warehouse typology within the District.",Renaissance revival,Moss Park (73)
3634,618 Yonge Street ,1876,1870.0,1876.0,,"618 Yonge Street Downtown Toronto, ON",43.66592,-79.38516,http://www.acotoronto.ca/show_building.php?BuildingID=10668,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ff86aeeb.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"The is a 2.5 storey building designed with Georgian simplicity and Renaissance Revival features. It is clad in red brick. Upper storey windows are arched with polychromatic brickwork, drip lintels and pronounced keystones. The gable roof has a small round arched dormer on the east slope. Stone lug sill rest on brick brackets. Corners feature buff quoining.",Renaissance revival,Bay Street Corridor (76)
3635,Lorraine Kimsa Theatre for Young People,1888,1880.0,1888.0,,"165 Front Street East St. Lawrence Toronto, ON",43.64999,-79.3687,http://www.acotoronto.ca/show_building.php?BuildingID=2863,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/TheatreYoungPeople.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building used to house horses for the street railway, the stables were on the first two floors; hay was stored on the third. After 1891, it was used as a powerhouse, and after 1951, as a warehouse. It was slated for demolition in the 1970Â´s, but ultimately renovated into a theatre space. This propertyâs contribution lies in its historic association with the
Toronto Street Railway Company and its contemporary use as the
Young Peopleâs Theatre. The structure also contributes to the physical
character of the District through its distinctive Renaissance Revival
architecture and its materiality (red brickwork with stone detailing).",Renaissance revival,Waterfront Communities-The Island (77)
3636,219 Front Street East,1885,1880.0,1885.0,,"219 Front Street East St. Lawrence Toronto, ON",43.650659999999995,-79.36564,http://www.acotoronto.ca/show_building.php?BuildingID=2864,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/219FrontStreetE.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,,Renaissance revival,Waterfront Communities-The Island (77)
3637,Imperial Oil Opera Theatre,1888,1880.0,1888.0,,"227 Front Street East St. Lawrence Toronto, ON",43.65075,-79.36536,http://www.acotoronto.ca/show_building.php?BuildingID=2090,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/Tanenbaum.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Industrial,Building,http://www.acotoronto.ca/,"This building houses the Imperial Oil Opera Theatre, and administrative and rehearsal space for the Canadian Opera Company. In 1885, the Consumers Gas Company acquired the land west of Trinity Street and south of Front Street to the railway tracks. The building that presently houses the Imperial Oil Opera Theatre (originally 251 Front St. E.) was built as the Consumers Gas CompanyÂ´s Purifying House No. 2 in 1887-1888 by the architects Strictland and Symens, who designed it in the style of an early Christian basilica. (It has been suggested that the special clerestory roof was built as a self-supporting structure and simply placed on top of the building so that any explosion would raise it without destroying the walls.) It was renovated in the mid 1980Â´s for the Canadian Opera Company.This propertyâs contribution lies in its historic role in the
industrialisation of the District in the late 19th century, its relation to
adjacent 19th century industrial structures and its contemporary
association with the Canadian Opera Company. The structure also
contributes to the physical character of the District through its
uniform elevation with repetitive windows and bays, large building
footprint and polychrome brickwork, attributes which characterize
industrial buildings in the District.",Renaissance revival,Waterfront Communities-The Island (77)
3638,Don Jail,1864,1860.0,1864.0,,"550 Gerrard Street East Riverdale Toronto, ON",43.6650435,-79.3547774,http://www.acotoronto.ca/show_building.php?BuildingID=3457,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/2649a0aa.jpg,Heritage property,,Mid-rise,Building,http://www.acotoronto.ca/,This building was retrofitted into an office structure for Bridgewater Health in 2013. The exterior was also extensively restored.,Renaissance revival,North Riverdale (68)
3639,John Burns Carriage Manufacturers,1886,1880.0,1886.0,,"126 John Street Entertainment District Toronto, ON",43.648540000000004,-79.3911,http://www.acotoronto.ca/show_building.php?BuildingID=2956,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/JohnBurns1.jpg,Heritage property,,Mid-rise,Building,http://www.acotoronto.ca/,"This building had additions built in 1906, 1909 and 1919. In the 1990's, it was incorporated into an entertainment complex called Festival Hall, with an address at 259 Richmond Street West.",Renaissance revival,Waterfront Communities-The Island (77)
3640,Dominion Bank Building,1914,1910.0,1914.0,,"1 King Street West Financial District Toronto, ON",43.64882,-79.37805,http://www.acotoronto.ca/show_building.php?BuildingID=956,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/DominionBankBuilding.jpg,Heritage property,,High-rise,Building,http://www.acotoronto.ca/,"This building has largely been incorporated into the much taller 1 King West, though it is still counted as a separate building.",Renaissance revival,Bay Street Corridor (76)
3641,Toronto Police Service 51 Division,1898,1890.0,1898.0,,"51 Parliament Street Corktown Toronto, ON",43.65194,-79.3621,http://www.acotoronto.ca/show_building.php?BuildingID=2214,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/TorontoPolice51Div1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Industrial,Building,http://www.acotoronto.ca/,"This building was originally a natural gas purification centre, and later was used for smelting. It sat vacant for many years, but in 2004 re-opened with an addition and was converted into a police station.This project won a Canadian Architect Award of Excellence in 2001, a Design Excellence Award from the Ontario Association of Architects in 2007, and  an Award of Excellence in the ""Building in Context - Public"" category from the Toronto Architecture and Urban Design Awards in 2007. This propertyâs contribution lies in its historic role in the
industrialisation of the District in the late 19th century, its historic
association with the Consumersâ Gas Company and its contemporary
association with the Toronto Police Services. The structureâs
contribution is also tied to its prominent siting on the corner of Front
Street East and Parliament Street, its position as a view terminus
when looking east along Front Street and its relation to 251 Front
Street East (an architecturally-similar Consumersâ Gas Co. structure
from the late 19th century). The structure contributes to the physical
character of the District through its uniform elevation with repetitive
windows and bays, lack of porosity at street level, large building
footprint and materiality (red brickwork with stone detailing),
attributes which characterize industrial buildings in the District.",Renaissance revival,Moss Park (73)
3642,St. Paul's Church,1887,1880.0,1887.0,,"93 Power Street Corktown Toronto, ON",43.65566,-79.36265999999999,http://www.acotoronto.ca/show_building.php?BuildingID=2102,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/StPaulsChurch.jpg,Heritage property,,Religious,Building,http://www.acotoronto.ca/,,Renaissance revival,Moss Park (73)
3644,484 Queen Street West,1879,1870.0,1879.0,,"484 Queen Street West Alexandra Park Toronto, ON",43.648109999999996,-79.4005,http://www.acotoronto.ca/show_building.php?BuildingID=5433,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/484QueenStW.jpg,Queen Street Heritage Conservation District,,Commercial block,Building,http://www.acotoronto.ca/,,Renaissance revival,Kensington-Chinatown (78)
3645,St. Matthew's United Church,1924,1920.0,1924.0,,"259 Rushton Road Davenport Toronto, ON",43.68099,-79.42723000000001,http://www.acotoronto.ca/show_building.php?BuildingID=9733,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/StMatthews1.jpg,Heritage property,,Religious,Building,http://www.acotoronto.ca/,,Renaissance revival,Wychwood (94)
3646,Our Lady of Lourdes Church,1884,1880.0,1884.0,,"520 Sherbourne Street Church-Wellesley Toronto, ON",43.6684,-79.37569,http://www.acotoronto.ca/show_building.php?BuildingID=3167,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/OurLadyLourdes1.jpg,Heritage property,,Religious,Building,http://www.acotoronto.ca/,,Renaissance revival,North St.James Town (74)
3647,Consumer´s Gas Company,1876,1870.0,1876.0,,"17 Toronto Street Downtown East Toronto, ON",43.670035999999996,-79.4670272,http://www.acotoronto.ca/show_building.php?BuildingID=3381,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ConsumersGas17Toronto1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"The Heritage inventory contains this note pertaining to the two ConsumerÂ´s Gas buildings on Toronto: This address contains 3 properties formerly known as 55 Adelaide St. East, 19 and 23 Toronto Street. I have these listed as two buildings. This propertyâs contribution lies in the structureâs historic associations
with the Consumersâ Gas Company, which played a significant role in
the establishment of Toronto Street as a corporate and financial hub
in the late 19th and early 20th century. The structure also contributes
to the physical character of the District through the integrity of its
Italianate architecture and ornamentation and the quality of its
materiality.",Renaissance revival,Junction Area (90)
